x,y,z,vector_magnitude
-0.0112227,0.0537375,0.0791611,0.0963335
0.0293704,-0.045318,0.0799805,0.096505
-0.022447,0.0674863,0.0795072,0.106676
0.0373325,-0.0521566,0.0972702,0.116514
0.0276652,0.0142251,0.0884368,0.0937485
-0.026689,0.0643304,0.0742027,0.101768
0.0411588,-0.0764515,0.0757308,0.115213
-0.0175714,0.0656264,0.0855057,0.10921
0.0277871,-0.015743,0.0678144,0.0749583
0.0318747,-0.0887136,0.102041,0.138919
-0.03132,0.0502317,0.0621832,0.085854
0.0450917,0.011739,0.0821517,0.0944456
-0.031867,-0.00529276,0.0729782,0.0798081
0.00967941,0.0270824,0.0771899,0.0823737
0.0492716,-0.0776201,0.0782671,0.120741
-0.108459,-0.113032,0.11754,0.195845
-0.0929605,0.246685,0.0762506,0.274425
0.0272368,-0.090422,0.0729779,0.119347
0.0286896,-0.114304,0.049733,0.127913
-0.023486,0.0858256,0.0737711,0.115585
-0.0383318,0.0888323,0.0743562,0.122022
0.0300361,-0.125099,0.0789208,0.150932
0.191904,-0.110146,0.0559103,0.228222
-0.109332,0.289234,0.108145,0.327575
-0.109564,0.233389,0.0919184,0.273722
0.0805318,-0.455588,0.0714196,0.468131
0.0516349,-0.0139551,0.0489484,0.0725041
-0.0169339,0.243575,0.0652539,0.252732
-0.0597546,-0.143858,0.022789,0.157433
0.020445,-0.0716627,0.0221538,0.0777453
0.0322875,-0.0102401,0.0333673,0.047547
-0.0792714,0.0665916,0.0120076,0.104224
0.0449062,-0.139997,0.0246291,0.149071
-0.0022729,-0.0450991,0.021401,0.0499709
0.0348351,0.0558909,0.0550247,0.0858196
0.0672984,-0.145641,0.0570854,0.170291
-0.121193,0.118507,0.0320956,0.172516
0.0640237,-0.0860483,0.0641294,0.124964
-0.0279936,-0.0169507,0.0562297,0.0650595
-0.0282139,0.0189215,0.0643499,0.0727665
-0.0104709,-0.0388289,0.0790801,0.0887186
0.00668119,-0.0147837,0.094577,0.0959584
-0.027162,0.0569088,0.0783802,0.100597
-0.00279896,-0.0479193,0.067113,0.0825121
-0.0400734,-0.0198325,0.0614091,0.0759623
0.0161914,-0.035266,0.0568167,0.068804
-0.0248224,0.0548937,0.062824,0.0870421
-0.00461517,-0.0861614,0.0416993,0.0958328
-0.0035041,0.0245065,0.034292,0.0422941
-0.0210128,-0.0127299,0.044879,0.0511636
-0.0102525,-0.049665,0.0229388,0.055659
-0.00860335,0.0255546,0.0206583,0.0339679
0.0159028,-0.0700769,0.0321382,0.078718
-7.15863e-05,-0.0163588,0.0588584,0.0610895
-0.0354868,0.142157,0.0376721,0.151285
0.00945679,-0.0841439,0.0383664,0.0929603
0.0113993,-0.122557,0.0188748,0.124525
-0.0283416,0.0775642,0.0508144,0.0969616
0.0127294,0.0191068,0.0629648,0.0670199
-0.0019506,-0.0424304,0.0656314,0.0781769
-0.0343725,0.030264,0.0614918,0.0766721
-0.0214103,-0.023872,0.0605877,0.0685503
-0.00348189,-0.00886589,0.081888,0.0824401
-0.0264933,-0.00435618,0.0722488,0.0770763
0.000744672,-0.00839593,0.0649501,0.0654947
0.0140947,-0.0673268,0.0754988,0.102135
-0.0535379,0.104187,0.0612818,0.1322
0.00370111,0.0150207,0.06104,0.0629698
-0.0124124,-0.140222,0.0329106,0.144566
-0.0290801,0.128262,0.0409781,0.137753
0.03974,-0.1196,0.0420409,0.132857
-0.0615528,0.071358,0.0347052,0.100425
0.072895,-0.123596,0.0346777,0.147622
-0.0298005,0.0601795,0.0300501,0.0735707
0.0290404,0.00168263,0.0526795,0.0601773
-0.0742374,-0.0171758,0.044677,0.0883303
-0.00678062,-0.213307,0.0364516,0.216505
-0.169019,0.21579,0.0373125,0.276631
0.155465,-0.284162,0.049861,0.327725
0.0394355,0.00712891,0.0716049,0.0820564
-0.0108884,0.145367,0.0818059,0.16716
-0.002383,-0.0688436,0.0801486,0.105683
-0.0983974,0.0381513,0.066572,0.124777
0.157326,-0.361445,0.0562435,0.398192
-0.185688,0.107621,0.0438046,0.219046
0.161971,0.101992,0.0826996,0.20851
-0.0793215,-0.0906309,0.053335,0.131721
0.234647,-0.243314,0.0900113,0.349804
-0.1868,0.25925,0.0488854,0.323256
0.0253386,-0.0728641,0.0597296,0.0975645
-0.0402162,-0.0236941,0.0602801,0.0762393
0.0205907,-0.0291989,0.0707434,0.0792539
0.0172074,0.136023,0.0773088,0.157401
-0.00849768,-0.124359,0.0676863,0.14184
-0.0778786,0.0957874,0.0672112,0.140562
0.0155271,-0.0674213,0.0755286,0.102427
0.032245,-0.0368975,0.0735592,0.0883862
-0.0511452,0.0675121,0.0904271,0.123898
-0.0141773,-0.00273807,0.089944,0.0910956
-0.0254821,0.00209961,0.0886618,0.0922749
0.0296219,-0.0982033,0.0933918,0.13872
-0.0467974,0.0629438,0.090977,0.12012
0.0663119,-0.109762,0.107145,0.167108
-0.0697552,0.0247529,0.0845539,0.112374
-0.0376982,0.0427646,0.100445,0.115495
-0.00652319,0.04341,0.0973583,0.106797
-0.0484003,-0.0642418,0.0903489,0.120965
0.0251793,0.0490452,0.109153,0.122286
0.0454867,-0.105594,0.108805,0.158296
-0.0375447,0.0788213,0.105524,0.136959
0.0399975,-0.082851,0.104587,0.139293
0.000380642,-0.0283549,0.0910733,0.095386
0.0422655,0.0295614,0.10996,0.121456
-0.0558842,0.00773287,0.101376,0.116017
0.0146169,-0.0651248,0.104265,0.123799
-0.0400847,0.0128384,0.109075,0.116915
0.0657331,-0.0811739,0.121178,0.159982
-0.0509282,0.0615043,0.115009,0.140013
-0.0291432,0.023486,0.111382,0.117503
0.0207772,-0.0862489,0.118449,0.147989
-0.0378499,0.0715186,0.121023,0.145582
0.00151175,-0.0522546,0.127661,0.13795
0.0232567,-0.0819158,0.12108,0.148025
-0.0123538,0.0834579,0.123834,0.149842
-0.0736604,0.012845,0.115726,0.13778
0.192568,-0.255381,0.118612,0.341132
-0.145574,0.159664,0.106299,0.240798
0.101483,-0.140751,0.114237,0.207749
-0.119744,0.159988,0.105653,0.226047
0.0378412,-0.112005,0.0723527,0.138608
-0.0244256,0.0278546,0.0696805,0.0789168
-0.0561695,0.00889062,0.0816616,0.0995121
0.0484059,-0.0990428,0.0840352,0.138616
-0.067384,0.0672924,0.0767607,0.122315
0.12035,-0.115595,0.0719465,0.181721
0.0731452,0.01242,0.0974946,0.122514
-0.110736,0.167309,0.10477,0.226344
0.049101,-0.093031,0.0757718,0.129642
-0.038785,-0.0317463,0.0498123,0.0706638
0.0853359,-0.110992,0.0556288,0.150652
-0.105797,0.138121,0.0646671,0.185613
-0.0097028,-0.116789,0.0602591,0.131776
-0.264054,-0.11582,0.0598758,0.29449
-0.0392312,0.447632,0.0352234,0.450727
0.193641,-0.289304,0.0843952,0.358212
-0.0798898,0.11384,0.0463825,0.146606
0.068041,0.0199176,0.0666569,0.097311
-0.0724977,0.0990139,0.0441555,0.13042
0.0321145,0.00118643,0.0322339,0.0455167
0.0743441,-0.0470474,0.0338354,0.094262
-0.000129886,0.164799,0.0435977,0.170468
0.119725,-0.288432,0.0450071,0.31552
-0.104039,0.161226,0.0163574,0.192576
0.169011,-0.120516,0.0537142,0.214415
-0.0504584,-0.0212536,0.0294253,0.062158
-0.0330811,0.0992866,0.0508292,0.116343
0.0459187,-0.0740197,0.0533986,0.102171
-0.0361031,0.0957923,0.0631097,0.12026
0.057079,-0.117333,0.0660965,0.146266
-0.0212756,0.0870968,0.0635842,0.109916
0.0238781,0.0326498,0.0589311,0.0714776
-0.00253315,-0.0396737,0.0471568,0.0616781
0.0548385,-0.0583827,0.0552113,0.0972836
-0.0198105,0.0512041,0.0305841,0.0628466
0.0207111,0.0560377,0.0643721,0.0878234
-0.0336261,0.0134017,0.0283017,0.045949
0.0829705,-0.136329,0.0423587,0.165118
-0.0307353,0.124315,0.0339426,0.13248
0.0326277,0.0202194,0.0402092,0.0555893
-0.0141769,-0.0340029,0.0460704,0.0589886
0.0127783,0.0298472,0.0340177,0.0470249
0.0315832,0.0217089,0.0516112,0.0642844
-0.00999252,0.00435891,0.040875,0.0423038
-0.00667614,0.0283532,0.0398303,0.0493449
0.0354644,-0.044165,0.0434767,0.0714037
0.00820457,0.00226735,0.0308514,0.0320041
-0.0202178,0.072774,0.0310956,0.0816808
0.0108636,-0.04355,0.049074,0.0665048
0.0574796,-0.0437205,0.0491137,0.0873358
-0.0451416,0.170865,0.0303006,0.179306
0.0750463,-0.180045,0.0396819,0.199055
-0.0169716,0.0870162,0.0304459,0.093738
0.0657848,-0.0230315,0.0275952,0.0749639
-0.00884757,0.0208854,0.0137352,0.0265167
0.0131086,-0.0013706,0.00533128,0.0142175
0.0425975,0.00449922,0.00273408,0.0429216
0.00708314,0.0960142,0.00573573,0.0964458
0.0418479,-0.0406455,0.016362,0.0605889
-0.00551805,-0.0118623,0.0170475,0.0214891
-0.0304682,0.0885527,-0.00595625,0.0938369
0.0564507,-0.0608996,-0.0109989,0.0837641
0.0705736,0.0100231,0.00794755,0.0717235
-0.110723,-0.198388,0.0605895,0.235135
-0.164937,0.423891,-0.000738235,0.45485
0.187173,-0.208266,0.054554,0.28528
0.0436383,-0.0886054,0.0183455,0.100458
-0.0128218,0.141963,0.0202592,0.143973
-0.105909,0.120844,0.0338165,0.164205
0.0387558,-0.264239,0.0435235,0.270589
-0.125699,0.211581,0.019782,0.246897
0.371357,-0.331357,0.0829154,0.504558
-0.192556,0.268719,0.0533438,0.334863
0.204623,-0.163537,0.0765245,0.272893
-0.0832623,0.20631,0.0337473,0.225023
0.18478,-0.327848,0.0346216,0.377924
-0.0903056,0.095516,0.00690269,0.131628
0.0865875,-0.0249707,0.0426484,0.0996986
-0.0401731,0.0772486,0.0133123,0.0880821
0.0318249,-0.0283859,0.0352871,0.0553513
-0.0273465,0.0128908,0.0274196,0.0408147
0.0176167,0.022276,0.035746,0.0456546
-0.0228201,0.0421804,0.0419166,0.0636941
0.0339787,-0.0123516,0.053728,0.0647596
-0.0394391,-0.0132367,0.0525727,0.0670413
0.09237,-0.0576159,0.0474405,0.118754
-0.0258404,0.0586945,0.0405653,0.0758835
0.0482605,-0.125361,0.0467318,0.142226
-0.0335116,0.0686417,0.0357832,0.0843513
0.0625561,-0.0252915,0.0429143,0.079966
-0.0150365,-0.0178977,0.0421354,0.0481853
-0.0130519,0.033986,0.0489049,0.0609679
0.0375616,-0.0666757,0.0584186,0.096277
0.0303415,0.0679306,0.0676944,0.100587
0.0369532,-0.0311086,0.0727837,0.0873542
-0.0010624,-0.0338876,0.0587161,0.0678018
-0.00872227,0.0109236,0.0518682,0.0537188
-0.0292491,0.0391449,0.0450057,0.066433
0.0596218,-0.103047,0.0610069,0.133773
-0.031416,0.118692,0.0684294,0.140561
0.0227356,-0.0598879,0.0665196,0.0923489
-0.00988043,0.0204567,0.0636157,0.0675504
0.0251745,-0.0266098,0.0733155,0.0819573
-0.0157313,0.0139113,0.0578293,0.0615242
-0.0162059,0.0749444,0.0693696,0.103399
0.0551545,-0.0964764,0.0614088,0.126968
-0.0175173,0.0325602,0.0544673,0.065831
0.018515,0.0232919,0.0755353,0.0811844
-0.0476326,0.0372834,0.0345741,0.0696727
0.0374485,-0.0719208,0.0391909,0.0900607
-0.0162789,0.044662,0.0479059,0.0674883
0.00903127,0.00189319,0.0408035,0.0418339
0.0780895,-0.0984086,0.0475044,0.134309
-0.0648373,0.0852563,0.0418763,0.115005
0.0194081,-0.0107582,0.0543803,0.0587336
-0.00829219,-0.01646,0.0273753,0.0330015
-0.0283863,0.0333759,0.030374,0.0533134
0.0318544,-0.0265103,0.0453148,0.0614079
-0.0404313,0.0330492,0.0337515,0.062178
0.0592266,-8.66242e-05,0.0524381,0.0791047
-0.0772405,-0.0565938,0.0786854,0.123937
-0.0613681,0.188147,0.0177637,0.198698
0.102093,-0.157169,0.0278357,0.189473
-0.0505985,-0.0074375,0.0213378,0.055415
0.0174514,0.0526292,0.0565348,0.0791869
0.0106026,-0.113793,0.0255172,0.1171
0.0336143,0.136506,0.0539375,0.150576
-0.0600978,-0.0402851,0.0274716,0.0773907
0.00742159,-0.0409496,0.0369102,0.0556265
-0.0233883,-0.0282303,0.0327679,0.0491701
0.00549348,0.0179866,0.0441532,0.0479917
0.0194495,-0.0187421,0.0585963,0.0645219
-0.000462089,-0.12546,0.0414633,0.132135
-0.107368,0.116967,0.0369394,0.163014
0.0346228,-0.00173695,0.0567232,0.0664777
-0.0121458,-0.105744,0.0526457,0.118747
-0.0237415,0.096018,0.0757345,0.124575
0.0129731,-0.0943985,0.0711145,0.118898
-0.0204181,0.0498567,0.0814568,0.0976616
-0.0241015,-0.0597974,0.0951295,0.114918
0.0105995,0.0190872,0.093589,0.0961019
-0.0265583,0.0332179,0.0919988,0.101354
0.0339465,-0.0912939,0.0933897,0.134939
-0.0434232,0.105946,0.0919947,0.146878
0.0593202,-0.0696382,0.0989788,0.134778
-0.0693342,-0.0597794,0.0783747,0.120513
-0.0135204,0.0403949,0.0870025,0.096871
0.00475206,-0.0518703,0.0993729,0.112197
-0.0342883,0.0440781,0.105038,0.11896
0.077928,-0.0893708,0.115788,0.165731
-0.0787691,0.0761329,0.102618,0.150104
0.0292735,-0.0612436,0.113314,0.13209
-0.061521,0.0343507,0.0971125,0.119982
0.0519648,-0.0427281,0.110605,0.129459
-0.0310105,-0.00120526,0.108011,0.112381
-0.0267806,0.0186856,0.106184,0.111092
0.0276608,-0.0596553,0.112918,0.130669
-0.0448755,0.0330363,0.0955184,0.110585
0.00423455,-0.00215148,0.112609,0.11271
-0.0374239,-0.0368264,0.118849,0.12993
0.150997,-0.188118,0.120318,0.269564
-0.0718851,0.184832,0.118366,0.230956
0.0820626,-0.14303,0.1266,0.207893
-0.0452163,0.00736922,0.116143,0.124852
-0.0382808,0.0854027,0.113202,0.14688
0.0202341,-0.0718277,0.104878,0.128717
-0.0558001,0.0747935,0.109393,0.143787
0.0416859,-0.125018,0.0925315,0.161025
-0.000550271,0.0302951,0.0884266,0.0934738
-0.00930168,0.0669692,0.0903587,0.112854
-0.00209791,-0.00959254,0.0876821,0.0882302
-0.00545083,-0.0954763,0.0805592,0.125041
-0.0564721,0.0809181,0.0735433,0.123067
0.029458,-0.149914,0.0750477,0.170218
-0.0189783,0.0391306,0.0858849,0.0962683
-0.00909874,0.016009,0.096056,0.0978051
-0.0223751,0.0127938,0.0845045,0.0883478
0.0202486,-0.00221921,0.0781438,0.0807551
-0.120243,-0.071597,0.081029,0.161711
-0.0133875,0.0822911,0.0562275,0.100561
0.0784651,-0.0677957,0.0887933,0.136518
-0.0384839,0.0556967,0.0761736,0.10191
0.0115119,-0.0201458,0.0479396,0.0532596
0.141747,-0.386762,0.0568569,0.415824
-0.0915855,0.309659,0.0340216,0.324707
-0.0394858,0.320637,0.0577778,0.328185
0.235805,-0.4976,0.0205654,0.551028
-0.0943058,0.10816,-0.00272925,0.143525
0.0654585,0.140072,0.0349391,0.158511
-0.0468135,-0.051679,0.0189796,0.0722665
0.0137182,0.0155148,0.0179865,0.0274301
0.00898253,-0.0681359,0.0134035,0.0700203
-0.00819162,0.0733052,0.0186597,0.0760851
0.0181715,-0.039347,0.0264857,0.0507925
-0.0547314,0.0213809,0.0203646,0.0621883
0.000552354,0.0846688,0.0228821,0.0877081
0.016514,-0.112238,0.0142162,0.114334
-0.000340616,0.0372167,0.0229421,0.0437211
0.032949,-0.0773273,0.0139408,0.0852026
-0.0305807,0.111568,0.0101079,0.116124
0.0282938,-0.0147158,0.028239,0.0425973
-0.0204231,0.00509919,-0.00433524,0.0214918
0.00733231,-0.016061,0.000527606,0.0176635
-0.0033166,-0.00665501,-0.0148945,0.0166474
-0.00803568,0.0214811,-0.0122475,0.0260002
0.0141455,-0.0845987,-0.0084927,0.0861926
0.0212631,0.0378777,-0.00629744,0.0438919
0.00248992,0.107688,0.00099163,0.107722
0.00557849,-0.0502782,-0.000193984,0.0505871
0.0232115,-0.0460467,0.0117578,0.0528897
-0.0476287,0.0656244,-0.00907266,0.0815927
-0.0198485,0.00268456,0.00048516,0.0200351
0.0148051,-0.042367,0.00891368,0.045756
0.0263893,0.0123354,0.021524,0.0362193
-0.0451717,0.0590333,0.00652833,0.0746193
0.0239685,-0.0409037,0.0131961,0.0492111
0.00219268,-0.017803,0.0081067,0.0196843
0.003973,-0.00185146,0.0149846,0.0156125
-0.0119534,0.120799,0.040229,0.127881
0.0106379,-0.0655264,-0.007591,0.0668169
0.000872445,0.011995,-0.0104012,0.0159005
0.021599,-0.0491682,0.00686377,0.05414
-0.0703695,0.0963567,-0.0213884,0.121219
0.111948,-0.131364,0.00796764,0.172778
-0.0478905,0.101202,-0.000304455,0.111962
0.024352,-0.00145979,-0.0082239,0.0257446
0.0355574,-0.0797143,-0.00884406,0.0877321
-0.0374648,0.0626101,-0.0248379,0.077075
-0.00767012,-0.00953211,-0.0296286,0.0320554
-0.00185351,0.0185949,-0.0203955,0.0276619
0.0257144,-0.0373353,-0.0081602,0.0460624
-0.0354563,-0.0713103,-0.0100279,0.0802675
-0.0161661,0.0950372,-0.0179572,0.0980606
0.00183498,-0.0573209,-0.0255898,0.0628004
0.00184247,-0.0552864,-0.018179,0.0582276
-0.105424,-0.122096,-0.0018109,0.161322
-0.090796,0.214265,-0.0389481,0.235946
0.070779,-0.100776,-0.00226363,0.123169
0.0658264,-0.248414,-0.0175749,0.257588
-0.0523892,0.230541,0.0277482,0.238041
0.0340531,0.0887048,0.00914187,0.0954554
-0.050559,-0.156392,-0.0330277,0.167647
0.0177395,0.0308869,-0.0259059,0.0440432
0.000881397,0.0178613,-0.00960631,0.0202999
-0.0441081,0.147665,-0.0239416,0.15596
0.0923877,-0.123843,-0.0196055,0.155746
-0.0634989,0.0331902,-0.0123356,0.0727039
-0.0222007,0.07765,-0.0279444,0.0854593
0.0769361,-0.177606,-0.0472871,0.199246
-0.034126,0.00848232,-0.0343349,0.0491469
0.0148495,0.112127,-0.000285648,0.113106
-0.0269528,-0.0328972,-0.000856097,0.0425372
0.00970804,-0.0232658,-0.00446227,0.0256019
0.015138,-0.0270363,0.0122278,0.0333113
-0.0103354,-0.00780944,0.0123564,0.0179022
0.0246385,0.0777579,0.0276011,0.0861114
-0.0387612,-0.013785,0.0136211,0.0433358
0.0494179,-0.0477284,0.00651447,0.0690113
-0.0476555,0.0508596,0.00839675,0.0702015
0.00662934,-0.0259841,0.028477,0.039116
0.00861412,-0.0531425,0.017246,0.056531
-0.0304766,0.121322,0.0175943,0.126323
0.0352119,-0.0529008,0.0219375,0.0672282
0.000272604,-0.0204377,0.0237892,0.031364
0.057573,-0.0551978,0.0282767,0.0846228
-0.0719083,0.0649025,0.0081152,0.0972059
0.0328912,-0.0238146,0.0305256,0.0508013
-0.0211526,0.0109426,0.0269394,0.035957
0.0156896,-0.04657,0.0250509,0.0551586
-0.0249558,0.0488636,0.014014,0.0566289
0.0105511,-0.0186496,0.014582,0.0259185
0.028026,-0.0711171,0.0191567,0.078804
-0.037202,0.0449613,0.0188993,0.0613408
0.0492064,-0.0821029,0.0478899,0.107031
-0.052122,0.131046,0.0102117,0.1414
0.0956939,-0.174855,0.0126623,0.199729
-0.0379749,0.0615784,0.0224608,0.0757528
0.0122837,0.0415208,0.00800703,0.0440338
0.00210995,-0.0159588,0.0148259,0.0218848
0.00466525,-0.0367006,0.0271201,0.0458715
0.0109806,-0.0052328,0.0135171,0.0181843
0.00913453,0.0670787,0.0260795,0.0725474
0.0308492,-0.0440661,0.0171288,0.0564526
0.0189017,-0.0631453,0.0152266,0.0676495
-0.0258986,0.0533824,0.0129364,0.060727
-0.0335802,-0.00364605,0.0151297,0.0370113
0.0358629,-0.0663017,0.0142529,0.0767151
-0.00738579,0.0489133,0.028386,0.0570336
-0.0195581,0.0235549,0.0253072,0.0397216
0.024379,-0.0166804,0.0240084,0.0380654
-0.00984279,-0.0231749,0.0208968,0.0327205
0.0571517,-0.0688111,0.0150051,0.0906997
0.0159368,0.0717241,0.0148295,0.074955
-0.0371589,0.00939153,0.00629678,0.0388412
-0.00904983,0.075406,-0.00876192,0.0764508
0.00147978,-0.0900317,-0.0286512,0.0944923
0.029544,-0.0452531,-0.00810499,0.0546478
-0.0141407,0.088448,0.00506807,0.0897145
0.0698706,-0.18167,0.0122833,0.195031
-0.0562714,0.315893,0.007835,0.320961
0.14467,-0.103292,-0.00165881,0.177768
-0.0774656,-0.0472111,-0.0155328,0.0920384
0.0487414,0.0918641,-0.0162822,0.105261
-0.0184041,-0.0110354,-0.0395372,0.0449854
-0.000581311,-0.0325225,-0.0517847,0.0611531
0.000379025,0.0621563,-0.0327306,0.0702484
-0.00436104,-0.0693471,-0.0402074,0.0802787
-0.0294395,0.0699163,-0.0413983,0.0864222
0.0446696,-0.0467136,-0.0340466,0.0730527
-0.00842802,-0.0236459,-0.0317102,0.0404437
-0.00961945,0.0534,-0.033294,0.0636599
0.00740002,-0.0614507,-0.019015,0.0647496
-0.0289346,0.124387,-0.0294676,0.131063
0.0609394,-0.127669,-0.0311835,0.144864
-0.0369221,0.0632444,-0.0314242,0.0796905
0.031767,-0.0189841,-0.0508312,0.0628757
-0.0309288,0.0284674,-0.0568836,0.0707299
0.0345554,-0.0877511,-0.0499117,0.106703
-0.0118303,0.049574,-0.0539957,0.0742501
0.00893167,0.053642,-0.0492891,0.0733938
0.00663952,-0.0186584,-0.042439,0.0468326
0.0509092,-0.0662837,-0.0288897,0.0884302
-0.0403001,0.0656881,-0.0484912,0.0910517
-0.0296043,0.00692172,-0.0455668,0.0547782
0.0382188,-0.0754392,-0.0383848,0.0928716
0.00400782,0.0443991,-0.0266182,0.0519217
-0.0122971,0.0281498,-0.0372992,0.0483204
0.0108564,-0.0411629,-0.0293374,0.0517004
-0.00847415,-0.00636681,-0.0393425,0.0407453
0.00643902,-0.0313142,-0.0295695,0.0435476
-0.007352,0.116226,-0.00816756,0.116744
0.00860273,-0.0716532,-0.0336191,0.0796143
0.0170402,0.0383599,-0.0351523,0.0547498
0.0107982,-0.0546651,-0.0443711,0.0712297
-0.0489822,0.11446,-0.0434684,0.131871
0.0882654,-0.124219,-0.0244635,0.154336
-0.0441498,0.00339789,-0.0442653,0.0626112
0.0122805,0.105789,-0.0405848,0.11397
0.0243757,-0.0713915,-0.046487,0.0886113
-0.00516218,0.0165474,-0.0428467,0.0462202
-0.0110906,0.0361456,-0.0619771,0.0725993
-0.00974329,-0.00689988,-0.0608287,0.0619893
0.0110152,0.0119017,-0.0555722,0.05789
-0.0109708,-0.0790011,-0.0572801,0.0981964
-0.0292546,0.0706875,-0.0653025,0.100583
0.0141165,-0.0639958,-0.0569311,0.0868095
0.00782952,-0.00568576,-0.0571815,0.0579944
0.0227999,-0.0470236,-0.0675558,0.0854099
-0.0424874,0.0768995,-0.0566572,0.104541
-0.0770669,0.018278,-0.0500499,0.093693
-0.013172,-0.0438864,-0.0753809,0.0882145
0.0536166,-0.0344122,-0.0694449,0.0942419
-0.0620793,0.110764,-0.060859,0.140806
0.0614531,-0.145619,-0.0820565,0.178086
0.172099,-0.193858,-0.0665787,0.267641
-0.0558883,0.254321,-0.0480426,0.264784
0.0116089,0.293589,-0.0384441,0.296322
0.115588,-0.361129,-0.0534825,0.38293
-0.104481,0.262271,-0.0681399,0.290423
0.0385929,-0.0234145,-0.0702898,0.0835363
0.0231959,-0.0529194,-0.091919,0.108571
-0.00325466,-0.0668504,-0.0842997,0.107638
-0.0163553,0.171344,-0.072997,0.186962
0.0481558,-0.141965,-0.0797554,0.169806
0.000660554,0.00114504,-0.0750159,0.0750275
0.0127641,0.0940113,-0.0605456,0.112547
0.00388365,0.0539079,-0.0278607,0.0608059
0.045613,-0.0793389,-0.0391605,0.0995427
-0.026333,0.0793747,-0.0581198,0.101841
0.039867,-0.0552593,-0.0192944,0.0708184
-0.0713939,0.0430254,-0.058189,0.101657
0.0744033,-0.0472987,-0.0306714,0.0933474
-0.0441321,0.10843,-0.0168643,0.118275
0.0417341,-0.0224463,-0.017884,0.0506498
0.0220725,-0.0579051,-0.0288273,0.0683463
-0.0366564,0.112891,-0.033936,0.123449
0.0369819,-0.0676087,-0.0279501,0.0819744
-0.0385472,0.0488223,-0.0375082,0.0726386
0.0787136,-0.0980642,-0.0236258,0.127948
-0.0526391,0.0939548,-0.0358508,0.113506
0.027532,-0.0505699,-0.0326737,0.0662035
-0.00819649,-0.0104846,-0.0481741,0.0499785
0.00297897,-0.0129407,-0.0368864,0.0392039
0.015857,0.00548202,-0.0159505,0.0231498
-0.0439099,0.12314,-0.0248163,0.133069
0.0592977,-0.15549,-0.0358394,0.170229
-0.0220792,0.0681367,-0.0395158,0.0818022
0.00763072,0.0254134,-0.0507732,0.0572887
-0.0143366,-0.00817148,-0.0526239,0.0551506
0.0544829,-0.10334,-0.0507919,0.127386
0.00222753,0.0426168,-0.0583001,0.0722499
0.031215,0.0418498,-0.0435723,0.0680024
-0.0125805,0.0212477,-0.0518334,0.0574146
0.0458516,-0.0448539,-0.0366151,0.0738573
-0.0629542,0.0849188,-0.0427468,0.114025
0.0222803,-0.0873448,-0.0480185,0.102134
-0.0161588,0.0831915,-0.0408337,0.0940708
0.0362383,-0.0409432,-0.030772,0.0627414
-0.039142,0.117202,-0.0375984,0.129159
0.0219424,-0.0791319,-0.0392427,0.0910127
0.016514,-0.0287711,-0.0465669,0.0571749
-0.0183532,0.0831032,-0.0490668,0.0982372
0.00301263,-0.0253458,-0.0334427,0.0420701
0.00337402,-0.239665,-0.0368246,0.242501
-0.135474,0.232781,-0.0643616,0.276917
0.104471,-0.0993988,-0.0344362,0.148257
0.0463671,-0.103411,-0.0523341,0.12483
-0.0331847,0.17074,-0.0456597,0.179828
0.148658,-0.118956,-0.0201279,0.191455
-0.12391,0.437218,-0.026904,0.455233
-0.295568,0.394504,0.0214733,0.493412
0.757843,-1.6373,0.0411312,1.80465
-0.324622,0.065066,-0.0836664,0.341486
0.0768787,0.773413,-0.0601251,0.779547
-0.0181375,-0.0273955,0.00959691,0.0342284
-0.0148573,-0.319878,-0.0966773,0.334498
-0.0719499,0.0474093,-0.0604064,0.10523
-0.02472,0.112252,-0.0531288,0.126627
0.0439559,-0.224637,-0.0632958,0.237487
-0.092706,0.211796,-0.0535009,0.237307
0.104578,-0.10573,-0.0353468,0.152855
-0.0324173,0.00475783,-0.0494366,0.0593084
-0.00613839,0.0517402,-0.0443386,0.0684152
-0.0116818,-0.0374552,-0.0502625,0.0637627
0.0375149,-0.0800213,-0.0373423,0.0959439
-0.000178104,0.0423014,-0.0265485,0.0499427
0.00916685,0.0441017,-0.0115574,0.0465033
-0.0448578,0.0528281,-0.00166852,0.0693239
0.0883728,-0.133894,0.0148687,0.161116
-0.0951302,0.0871467,-0.0057135,0.129139
-0.0078936,-0.0421092,-0.0147336,0.0453054
-0.0547322,0.0478137,-0.00199066,0.072703
0.115923,-0.171591,0.00860782,0.207258
-0.091613,0.153636,0.0122334,0.179294
0.0202806,-0.0314112,0.0239067,0.044379
0.0405406,-0.150107,0.00901728,0.155747
-0.0174189,0.07473,0.0134157,0.0778972
-0.0235213,-0.023738,0.0211037,0.0395236
0.055538,0.00284108,0.0157904,0.057809
-0.0574839,0.0114391,0.00160457,0.058633
0.0759167,-0.141017,0.0216749,0.161614
-0.0669781,0.0545883,-0.00190124,0.0864267
0.0600694,-0.0180822,0.0503821,0.080459
-0.050799,-0.00506624,0.0207414,0.0551037
0.0393584,0.0121472,0.0275161,0.0495356
-0.0344684,0.010153,0.0281193,0.0456273
0.0274406,-0.0359256,0.045858,0.064394
-0.0305546,0.0118786,0.0334604,0.0468432
-0.0240379,0.0165316,0.0225497,0.0368728
-0.00882483,-0.0171105,0.0334979,0.0386362
